,file,label,block_1_mean,block_2_mean,block_3_mean,block_4_mean,block_5_mean,block_6_mean,block_7_mean,block_8_mean,block_9_mean,block_10_mean,block_11_mean,block_12_mean,block_13_mean,block_14_mean,block_15_mean,block_16_mean,block_17_mean,block_18_mean,block_19_mean,block_20_mean,block_21_mean,block_22_mean,block_23_mean,block_24_mean,block_25_mean,block_26_mean,block_27_mean,block_28_mean,block_29_mean,block_30_mean,block_31_mean,block_32_mean,block_33_mean,block_34_mean,block_35_mean,block_36_mean,block_37_mean,block_38_mean,block_39_mean,block_40_mean,block_41_mean,block_42_mean,block_43_mean,block_44_mean,block_45_mean,block_46_mean,block_47_mean,block_48_mean,block_49_mean,block_50_mean,block_51_mean,block_52_mean,block_53_mean,block_54_mean,block_55_mean,block_56_mean,block_57_mean,block_58_mean,block_59_mean,block_60_mean,block_61_mean,block_62_mean,block_63_mean,block_64_mean,centered_block_1_mean,centered_block_2_mean,centered_block_3_mean,centered_block_4_mean,centered_block_5_mean,centered_block_6_mean,centered_block_7_mean,centered_block_8_mean,centered_block_9_mean,centered_block_10_mean
36,I009_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.221344,35.318912,0.0,0.0,7.708293,9.291776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.502358,36.180633,0.0,0.0,29.869098,21.848276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.851109375,265.35787109375,107.71422453703704,52.47575439453125,26.86758625,15.548371672453703,9.791394405976677,6.559469299316406,4.606924939986283,3.35844828125
37,I009_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.211576,24.801328,0.0,0.0,19.735448,24.959822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.524205,17.151348,0.0,0.0,25.303071,18.634782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.910140625,332.86684375,101.45924768518519,42.8031201171875,21.9151975,12.682405960648149,7.986588010204081,5.350390014648437,3.757749914266118,2.7393996875
38,I009_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.506218,93.841694,0.0,0.0,118.443953,78.411185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.500607,108.420479,0.0,0.0,100.706242,68.785193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.106078125,875.972341796875,393.96671238425927,182.03505151367187,93.201946375,53.93631155960648,33.96572389759475,22.754381439208984,15.981129350994513,11.650243296875
39,I009_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596282,11.40379,0.056354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.761624,0.0,0.0,68.104757,140.881073,0.345076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.339082,10.054152,0.0,0.0,43.655835,105.968355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046173,5.842083,0.022757,0.0,0.0,5.943263,1.038984,0.0,0.0,0.0,0.0,0.0,207.084328125,203.094669921875,118.47543287037037,68.87051123046875,46.84560975,29.08417534722222,18.315399052478135,12.269886474609375,8.617533436213991,6.282181875
40,I009_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.939215,24.477738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3527,2.899846,0.0,0.0,139.535812,134.693375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.43145,9.265942,0.0,0.0,134.542699,125.50233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.597759,1.24153,0.0,0.0,61.036972,80.653509,0.0,0.0,0.0,0.0,0.0,398.965,321.193091796875,206.60177256944445,124.13914038085937,79.15301925,52.687494140625,36.95461625364432,25.975673736572265,18.243545889060357,13.299544953125
41,I009_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.486593,8.827626,0.0,0.0,4.060129,3.72806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.287605,11.144585,0.0,0.0,1.504919,4.560697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.380125,70.46429296875,30.151438657407407,12.84184912109375,6.57502675,3.804992332175926,2.396146774781341,1.6052311401367187,1.1274051354595336,0.82187834375
42,I009_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.731596,5.805222,0.0,0.0,5.94857,5.707179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142585,6.244693,0.0,0.0,5.015106,9.505888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.493,67.101994140625,26.44052372685185,11.255087646484375,5.762604875,3.3348407841435184,2.100074662900875,1.4068859558105469,0.988100973079561,0.720325609375
43,I009_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.602605,1.775548,0.0,0.0,12.910199,11.718586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.735435,3.489988,0.0,0.0,9.324285,10.746151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.48978125,102.395201171875,32.003933449074076,13.501659423828125,6.912849625,4.0004916811342595,2.519260067419825,1.6877074279785156,1.185330868484225,0.864106203125
44,I009_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096208,3.294194,0.0,0.0,14.093689,12.531464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.787024,2.640706,0.0,0.0,6.1659,9.759169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.3751875,90.89704296875,31.463167824074073,13.27352392578125,6.79604425,3.932895978009259,2.4766925109329447,1.6591904907226562,1.1653025120027434,0.84950553125
45,I010_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.802101,4.931013,4.940856,2.135728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189596,6.050306,1.04521,0.40208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.683472,13.909185,11.05962,4.673262,0.0,0.028371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111758,2.289269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4418585792824072,2.858538994169096,1.9608101501464843,1.3771396390603567,1.003934796875
46,I010_2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.324054,11.323591,0.0,0.0,16.956584,14.209787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.783354,23.439604,0.0,0.0,18.14002,19.032106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.7605,222.39551953125,81.13952546296296,34.2307373046875,17.5261375,10.14244068287037,6.387076348396501,4.278842163085938,3.005167609739369,2.1907671875
47,I010_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247506,16.197545,0.0,0.0,30.692228,7.793319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.454432,28.840774,0.0,0.0,18.13959,0.066725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249264,0.0,0.0,0.0,0.208001,0.0,0.0,0.0,0.0,0.0,0.0,154.828265625,83.234154296875,42.65080613425926,23.960753173828124,14.429014875,8.410547453703703,5.29643804664723,3.54819970703125,2.4920140603566527,1.81667825
48,I010_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.755632,27.586933,0.0,0.0,27.2508,29.838679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.423577,13.366484,0.0,0.0,20.887661,20.645011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.663890625,238.6527265625,97.23129166666666,46.326849853515625,23.719347125,13.726474030671296,8.644076940597667,5.790856231689453,4.067103416495199,2.964918390625
49,I010_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86366,10.083006,0.0,0.0,17.665602,4.10562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82375,22.45864,0.0,0.0,13.554442,8.555586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.819109375,244.35606640625,72.40179745370371,30.54450830078125,15.63878825,9.050224681712963,5.699266854956268,3.818063537597656,2.681548053840878,1.95484853125
50,I010_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.014485,17.844415,0.0,0.0,6.540626,21.053159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.458904,14.585832,0.0,0.0,15.490825,8.533683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.130703125,211.616572265625,68.0103755787037,28.691877197265626,14.690241125,8.501296947337963,5.353586415816326,3.5864846496582032,2.5189027992112485,1.836280140625
51,I010_7,2.0,0.0,0.0,0.0,0.0,0.135036,15.239928,4.774523,0.221119,0.312678,42.008413,52.311642,1.988417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043498,62.607382,47.398512,3.094353,0.0,0.0,0.992643,0.009463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261578,64.006871,27.547583,2.673659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.804784,3.490808,0.039973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.104125,71.102482421875,38.399889467592594,28.16747607421875,25.319123875,18.256337818287037,16.03329368622449,10.741054168701172,7.543785643861454,5.499419734375
52,I010_8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406171,37.154643,0.0,0.0,5.37662,48.601117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03489,18.31838,0.0,0.0,21.413234,10.630563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.6240625,308.797384765625,113.31836921296296,48.07998486328125,24.61695225,14.245921440972221,8.971192510932944,6.009998107910156,4.2210137602880655,3.07711903125
53,I011_1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.743419,0.720947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.042563,172.838272,203.303467,5.55081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1338,237.870657,223.800061,3.995897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967558,87.958576,54.306667,0.086714,0.41129,98.626288,83.499211,0.543401,0.0,0.0,0.0,0.0,0.0,220.67603125,181.28811516203703,135.77286206054688,104.726557125,74.3694021267361,55.594005010932946,37.243640075683594,26.157398791152264,19.06874371875
54,I011_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.898334,8.196876,0.0,0.0,10.006661,17.897313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.063839,8.412871,0.0,0.0,26.287367,24.892101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.89328125,188.652845703125,69.68547280092592,29.94515673828125,15.33192025,8.872639033564814,5.587434493440234,3.743144592285156,2.6289300840192045,1.91649003125
55,I011_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.45834,67.115658,0.0,0.0,5.207178,28.061615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.810517,90.898373,0.0,0.0,6.811163,13.64916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.146765625,214.50666796875,130.13628703703705,85.25381591796875,45.6265005,26.404224826388887,16.627733418367345,11.139282348632813,7.823474022633745,5.7033125625
56,I011_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.843455,27.835297,0.0,0.0,26.588811,15.939968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.971124,0.0,0.0,0.0,32.186709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.23515625,196.666076171875,89.858,38.1751376953125,19.5456705,11.311151909722222,7.123057762390671,4.7718922119140625,3.3514524176954734,2.4432088125
57,I012_1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.205785,75.392767,0.0,0.0,98.114777,27.422727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.434435,98.919386,0.0,0.0,67.60626,18.254588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.890296875,748.89103515625,258.30481770833336,108.97234497070312,55.793840625,32.28810221354167,20.333032297740523,13.62154312133789,9.566845100308642,6.974230078125
58,I012_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306762,21.502308,0.0,0.0,22.90885,21.470699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.353828,20.411756,0.0,0.0,21.290486,20.931137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.731234375,332.52880859375,101.37489930555556,42.76753564453125,21.89697825,12.671862413194445,7.979948341836734,5.345941955566406,3.7546259002057614,2.73712228125
59,I012_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26944,23.89607,0.0,0.0,20.079953,18.447592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07121,19.081754,0.0,0.0,24.418267,22.525388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.025984375,328.70739453125,101.15143171296296,42.67326025390625,21.84870925,12.64392896412037,7.962357598396501,5.334157531738281,3.746349322702332,2.73108865625
60,I012_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.912926,22.521019,0.0,0.0,17.019631,14.94807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.852938,22.046764,0.0,0.0,34.077705,31.828578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.346203125,292.520705078125,111.60344907407408,47.16983178710937,24.150953875,13.976246455439815,8.801368030247813,5.896228973388672,4.141110060871056,3.018869234375
61,I012_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.247878,15.946155,0.0,0.0,15.709987,15.339705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.467413,18.825641,0.0,0.0,36.36466,37.245389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.887765625,271.54216015625,100.77941435185186,42.5163154296875,21.7683535,12.597426793981482,7.933073432944607,5.314539428710938,3.732570901920439,2.7210441875
62,I012_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.874902,22.314879,0.0,0.0,19.562091,19.046452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.617454,18.021593,0.0,0.0,28.057957,24.534239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.1343125,295.567177734375,101.86896238425926,42.97596850585938,22.003695875,12.733620298032408,8.018839604591836,5.371996063232422,3.772924532750343,2.750461984375
63,I012_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.796739,22.421096,0.0,0.0,13.565306,19.751155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.842724,19.312719,0.0,0.0,19.095027,22.90112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.060171875,251.00075,84.88766550925926,35.81198388671875,18.33573575,10.610958188657408,6.682119442419825,4.476497985839844,3.1439876114540466,2.29196696875
64,I012_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.260856,16.581393,0.0,0.0,16.677039,18.382647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.108267,16.678588,0.0,0.0,17.687504,14.626966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.858265625,239.083275390625,79.86299768518519,33.6922021484375,17.2504075,9.982874710648149,6.286591654518951,4.211525268554688,2.957888803155007,2.1563009375
65,I012_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437829,5.712309,0.0,0.0,1.713991,4.979073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172695,9.16526,0.0,0.0,0.15133,8.54091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.972734375,77.792607421875,23.074882523148148,9.734716064453124,4.984174625,2.8843603153935184,1.8163901694606415,1.2168395080566405,0.8546252786351166,0.623021828125
66,I012_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26798,0.0,0.0,0.001698,2.204803,0.003033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059857,0.873689,10.306996,0.0,0.130047,15.912195,37.892738,0.040109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128565,1.551457,1.006694,0.0,0.820699,32.608529,45.087459,0.085035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035511,3.236259,2.667629,0.0,0.0,0.0,0.0,0.0,83.217515625,51.61008984375,37.7193287037037,23.12564111328125,18.154969625,11.206668258101852,7.057260477405248,4.727813171386718,3.320494298696845,2.42064034375
67,I012_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.262276,9.086544,0.0,0.0,0.7773,1.484487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.132717,1.648051,0.0,0.0,9.208071,3.430834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89428125,49.557087890625,29.29308622685185,15.46252001953125,8.128785,4.704157986111111,2.9623852040816328,1.984566650390625,1.3938245884773663,1.016098125
68,I012_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.854576,14.248883,0.0,0.0,9.925572,7.411193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.380653,14.427103,0.0,0.0,9.763679,8.690599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.133328125,182.633068359375,57.11936226851852,24.09723095703125,12.33778225,7.139920283564815,4.496276330174927,3.0121538696289063,2.115531935871056,1.54222278125
69,I012_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.220363,10.846325,0.0,0.0,8.251041,6.657141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.43363,17.931612,0.0,0.0,10.791545,9.802345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.731078125,167.568021484375,55.51736226851852,23.42138720703125,11.99175025,6.939670283564815,4.370171373906706,2.927673400878906,2.056198602537723,1.49896878125
70,I013_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.865239,27.422065,0.0,0.0,33.82118,33.607332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.261184,32.701668,0.0,0.0,31.360667,27.262312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.662796875,449.6727578125,143.69308275462964,60.620519287109374,31.037705875,17.961635344328705,11.31111730138484,7.577564910888672,5.321966027949245,3.879713234375
71,I013_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.462274,86.444246,0.0,0.0,105.018071,74.385237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.628019,69.183564,0.0,0.0,113.273061,83.997942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.54403125,825.340935546875,376.32988020833335,180.51572607421875,92.42405175,53.48614105902778,33.68223460276968,22.564465759277343,15.847745498971193,11.55300646875
72,I013_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.144492,18.502057,0.0,0.0,42.435666,10.571558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594241,37.430755,0.0,0.0,44.282649,12.283539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.562375,347.048548828125,104.88712789351852,44.249257080078124,22.655619625,13.110890986689816,8.256421146137026,5.5311571350097655,3.884708440500686,2.831952453125
73,I013_4,2.0,0.0,0.0,0.0,0.0,0.363925,3.655108,26.037951,0.000767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106838,28.297821,54.072855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.820742,29.223554,45.084887,0.008774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088707,25.949928,22.129765,0.14402,1.036475,30.417364,30.218575,0.586605,0.0,0.0,0.0,0.0,21.14978125,51.995525390625,31.200890625,22.255108154296874,19.584889625,14.436011140046297,13.674859238338193,9.254292633056641,6.499585498113855,4.738197828125
